timestamp,FPS,num_objects,confidences,conf_max,conf_min,conf_mean,conf_std
2026-02-23 22:07:01.016265,24.09,2,"[0.8361779451370239, 0.6182685494422913]",0.8361779451370239,0.6182685494422913,0.7272232472896576,0.15408521138000814
2026-02-23 22:07:01.057861,24.21,2,"[0.9200547933578491, 0.6889899969100952]",0.9200547933578491,0.6889899969100952,0.8045223951339722,0.16338748446169607
2026-02-23 22:07:01.106202,24.21,2,"[0.9186760187149048, 0.6841201782226562]",0.9186760187149048,0.6841201782226562,0.8013980984687805,0.16585602537897912
2026-02-23 22:07:01.150865,24.26,2,"[0.9053223133087158, 0.6220578551292419]",0.9053223133087158,0.6220578551292419,0.7636900842189789,0.20029821924783917
2026-02-23 22:07:01.182211,25.25,2,"[0.9071973562240601, 0.6042746305465698]",0.9071973562240601,0.6042746305465698,0.7557359933853149,0.21419871350206565
2026-02-23 22:07:01.221582,24.87,2,"[0.9141896367073059, 0.6945340037345886]",0.9141896367073059,0.6945340037345886,0.8043618202209473,0.1553199876008318
2026-02-23 22:07:01.266423,24.95,2,"[0.919730007648468, 0.6915779113769531]",0.919730007648468,0.6915779113769531,0.8056539595127106,0.1613278944155142
2026-02-23 22:07:01.317561,24.11,3,"[0.8495332598686218, 0.7691611647605896, 0.3233536183834076]",0.8495332598686218,0.3233536183834076,0.647349347670873,0.2834516587804719
2026-02-23 22:07:01.346434,25.3,3,"[0.7573168873786926, 0.6706521511077881, 0.4681297540664673]",0.7573168873786926,0.4681297540664673,0.6320329308509827,0.14841119448433948
2026-02-23 22:07:01.369064,27.82,3,"[0.7931474447250366, 0.6330731511116028, 0.4561942219734192]",0.7931474447250366,0.4561942219734192,0.6274716059366862,0.16854643740505243
2026-02-23 22:07:01.385451,30.58,3,"[0.9263797998428345, 0.7887950539588928, 0.3979438841342926]",0.9263797998428345,0.3979438841342926,0.70437291264534,0.27414677220542905
2026-02-23 22:07:01.436778,30.15,4,"[0.9263697862625122, 0.7919943928718567, 0.41410401463508606, 0.2515178620815277]",0.9263697862625122,0.2515178620815277,0.5959965139627457,0.3158649977973133
2026-02-23 22:07:01.479646,30.36,3,"[0.7846792340278625, 0.7190142273902893, 0.6521435976028442]",0.7846792340278625,0.6521435976028442,0.7186123530069987,0.06626873212844138
2026-02-23 22:07:01.526742,30.29,4,"[0.8302669525146484, 0.7727588415145874, 0.6425413489341736, 0.3886699080467224]",0.8302669525146484,0.3886699080467224,0.658559262752533,0.19631769478703373
2026-02-23 22:07:01.563090,29.82,5,"[0.8317686319351196, 0.7977373600006104, 0.631217896938324, 0.35329923033714294, 0.2681235671043396]",0.8317686319351196,0.2681235671043396,0.5764293372631073,0.25593782210375426
2026-02-23 22:07:01.598009,30.13,6,"[0.8277994990348816, 0.7817949056625366, 0.7569752931594849, 0.29995599389076233, 0.26493796706199646, 0.2630290687084198]",0.8277994990348816,0.2630290687084198,0.532415454586347,0.2821416656679484
2026-02-23 22:07:01.638043,30.41,6,"[0.8305873274803162, 0.7856482863426208, 0.7546427845954895, 0.31387102603912354, 0.26274630427360535, 0.26093071699142456]",0.8305873274803162,0.26093071699142456,0.5347377409537634,0.2816284934483617
2026-02-23 22:07:01.674081,31.19,7,"[0.8129923343658447, 0.7817754149436951, 0.7794633507728577, 0.4359859228134155, 0.328134685754776, 0.3023083806037903, 0.2584332525730133]",0.8129923343658447,0.2584332525730133,0.5284419059753418,0.25194930519045006
2026-02-23 22:07:01.714657,30.29,7,"[0.8113105297088623, 0.782119631767273, 0.7760834693908691, 0.426474392414093, 0.3256453573703766, 0.30781134963035583, 0.254645973443985]",0.8113105297088623,0.254645973443985,0.5262986719608307,0.2519348810156522
